"work_year";"experience_level";"employment_type";"job_title";"salary_currency";"salary_in_usd";"employee_residence";"remote_ratio";"company_location";"company_size"
2022;"EN";"FT";"Data Analyst";"USD";50000;"US";50;"US";"L"
2022;"EN";"FT";"Data Analyst";"INR";6359;"FR";100;"IN";"L"
2022;"EN";"FT";"Data Analyst";"USD";52000;"CA";0;"CA";"M"
2022;"EN";"FT";"Data Analyst";"USD";55000;"US";0;"US";"M"
2022;"EN";"FT";"Data Analyst";"USD";55000;"US";100;"US";"S"
2022;"EN";"FT";"Data Analyst";"USD";64000;"US";100;"US";"L"
2022;"EN";"FT";"Data Analyst";"USD";67000;"CA";0;"CA";"M"
2022;"EN";"FT";"Data Analytics Engineer";"USD";13000;"AR";100;"AR";"S"
2022;"EN";"FT";"Data Analytics Engineer";"USD";20000;"PK";0;"PK";"M"
2022;"EN";"FT";"Data Engineer";"USD";120000;"US";100;"US";"M"
2022;"EN";"FT";"Data Engineer";"USD";129000;"US";100;"US";"L"
2022;"EN";"FT";"Data Engineer";"USD";135000;"US";0;"US";"M"
2022;"EN";"FT";"Data Engineer";"USD";135000;"US";0;"US";"M"
2022;"EN";"FT";"Data Engineer";"USD";135000;"US";0;"US";"M"
2022;"EN";"FT";"Data Engineer";"USD";135000;"US";0;"US";"M"
2022;"EN";"FT";"Data Engineer";"USD";135000;"US";0;"US";"M"
2022;"EN";"FT";"Data Engineer";"USD";135000;"US";0;"US";"M"
2022;"EN";"FT";"Data Engineer";"USD";160000;"US";0;"US";"M"
2022;"EN";"FT";"Data Engineer";"USD";160000;"US";0;"US";"M"
2022;"EN";"FT";"Data Engineer";"USD";160000;"US";0;"US";"M"
2022;"EN";"FT";"Data Engineer";"USD";160000;"US";0;"US";"M"
2022;"EN";"FT";"Data Engineer";"USD";160000;"US";0;"US";"M"
2022;"EN";"FT";"Data Engineer";"USD";160000;"US";0;"US";"M"
2022;"EN";"FT";"Data Engineer";"GBP";43096;"GB";100;"GB";"M"
2022;"EN";"FT";"Data Engineer";"GBP";49253;"GB";100;"GB";"M"
2022;"EN";"FT";"Data Engineer";"GBP";49253;"GB";100;"GB";"M"
2022;"EN";"FT";"Data Engineer";"GBP";61566;"GB";100;"GB";"M"
2022;"EN";"FT";"Data Engineer";"EUR";55475;"PK";100;"DE";"M"
2022;"EN";"FT";"Data Engineer";"EUR";59888;"NL";100;"NL";"L"
2022;"EN";"FT";"Data Engineer";"USD";65000;"US";0;"US";"M"
2022;"EN";"FT";"Data Engineer";"USD";65000;"US";100;"US";"S"
2022;"EN";"FT";"Data Engineer";"USD";80000;"US";100;"US";"L"
2022;"EN";"FT";"Data Engineer";"USD";85000;"US";0;"US";"M"
2022;"EN";"FT";"Data Engineer";"USD";86000;"US";100;"US";"L"
2022;"EN";"FT";"Data Manager";"USD";45600;"US";100;"US";"M"
2022;"EN";"FT";"Data Manager";"USD";77300;"US";100;"US";"M"
2022;"EN";"FT";"Data Science Consultant";"EUR";24165;"IT";50;"IT";"M"
2022;"EN";"FT";"Data Science Consultant";"EUR";27317;"ES";50;"ES";"L"
2022;"EN";"FT";"Data Scientist";"USD";1e+05;"US";100;"US";"M"
2022;"EN";"FT";"Data Scientist";"USD";1e+05;"US";100;"US";"M"
2022;"EN";"FT";"Data Scientist";"AUD";83171;"AU";50;"AU";"M"
2022;"EN";"FT";"Data Scientist";"USD";124234;"US";0;"US";"M"
2022;"EN";"FT";"Data Scientist";"USD";130000;"US";0;"US";"M"
2022;"EN";"FT";"Data Scientist";"INR";17805;"IN";100;"IN";"M"
2022;"EN";"FT";"Data Scientist";"USD";168000;"US";100;"US";"M"
2022;"EN";"FT";"Data Scientist";"USD";180000;"US";100;"US";"M"
2022;"EN";"FT";"Data Scientist";"USD";180000;"US";100;"US";"M"
2022;"EN";"FT";"Data Scientist";"INR";22892;"IN";50;"IN";"M"
2022;"EN";"FT";"Data Scientist";"GBP";33246;"GB";50;"GB";"L"
2022;"EN";"FT";"Data Scientist";"EUR";31520;"ES";50;"ES";"M"
2022;"EN";"FT";"Data Scientist";"EUR";39925;"FR";50;"FR";"L"
2022;"EN";"FT";"Data Scientist";"USD";40000;"JP";100;"MY";"L"
2022;"EN";"FT";"Data Scientist";"EUR";52008;"BE";50;"BE";"S"
2022;"EN";"FT";"Data Scientist";"USD";50000;"US";50;"DE";"M"
2022;"EN";"FT";"Data Scientist";"HUF";17684;"HU";100;"HU";"M"
2022;"EN";"FT";"Data Scientist";"CAD";51081;"CA";100;"CA";"L"
2022;"EN";"FT";"Data Scientist";"USD";73000;"US";0;"US";"M"
2022;"EN";"FT";"Data Scientist";"USD";74540;"US";0;"US";"M"
2022;"EN";"FT";"Data Scientist";"EUR";84053;"BE";100;"BE";"L"
2022;"EN";"FT";"Data Scientist";"USD";80000;"US";0;"US";"M"
2022;"EN";"FT";"Data Scientist";"USD";80000;"US";100;"US";"L"
2022;"EN";"FT";"Data Scientist";"USD";82000;"US";0;"US";"L"
2022;"EN";"FT";"Data Scientist";"USD";85000;"US";0;"US";"M"
2022;"EN";"FT";"Data Scientist";"USD";93000;"US";0;"US";"M"
2022;"EN";"FT";"Data Scientist";"CAD";73742;"CA";100;"CA";"L"
2022;"EN";"FT";"Data Specialist";"USD";105000;"CL";100;"US";"L"
2022;"EN";"FT";"Financial Data Analyst";"USD";1e+05;"US";50;"US";"L"
2022;"EN";"FT";"Machine Learning Developer";"USD";180000;"US";100;"US";"L"
2022;"EN";"FT";"Machine Learning Developer";"USD";33000;"IT";100;"DE";"S"
2022;"EN";"FT";"Machine Learning Developer";"USD";40000;"PK";100;"AU";"M"
2022;"EN";"FT";"Machine Learning Engineer";"USD";108000;"US";0;"US";"S"
2022;"EN";"FT";"Machine Learning Engineer";"USD";115000;"US";50;"US";"L"
2022;"EN";"FT";"Machine Learning Engineer";"USD";12000;"AR";100;"AR";"L"
2022;"EN";"FT";"Machine Learning Engineer";"USD";140250;"US";0;"US";"M"
2022;"EN";"FT";"Machine Learning Engineer";"USD";189750;"US";0;"US";"M"
2022;"EN";"FT";"Machine Learning Engineer";"GBP";35093;"GB";100;"GB";"L"
2022;"EN";"FT";"Machine Learning Engineer";"USD";30000;"GB";100;"GB";"L"
2022;"EN";"FT";"Machine Learning Engineer";"GBP";55410;"GB";100;"GB";"S"
2022;"EN";"FT";"Machine Learning Engineer";"CHF";56536;"CH";100;"CH";"S"
2022;"EN";"FT";"Machine Learning Engineer";"USD";83000;"US";0;"US";"L"
2022;"EN";"FT";"Machine Learning Research Engineer";"EUR";66192;"DE";50;"DE";"L"
2022;"EN";"FT";"Machine Learning Scientist";"EUR";34672;"IT";100;"DE";"S"
2022;"EN";"FT";"Machine Learning Software Engineer";"USD";10000;"MA";50;"MA";"S"
2022;"EN";"FT";"ML Engineer";"EUR";21013;"PT";100;"PT";"L"
2022;"EN";"FT";"Product Data Analyst";"USD";1e+05;"US";100;"US";"M"
2022;"EN";"FT";"Research Scientist";"USD";120000;"US";100;"US";"L"
2022;"EN";"PT";"BI Analyst";"USD";12000;"MX";100;"US";"L"
2022;"EN";"PT";"Data Analyst";"USD";125404;"CN";50;"US";"S"
2022;"EN";"PT";"Data Analyst";"EUR";25216;"ES";100;"US";"L"
2022;"EN";"PT";"Data Analyst";"USD";34320;"US";100;"US";"S"
2022;"EN";"PT";"Data Scientist";"USD";1e+05;"DZ";50;"DZ";"M"
2022;"EN";"PT";"Data Scientist";"USD";110000;"DO";100;"FR";"M"
2022;"EX";"FT";"AI Scientist";"USD";2e+05;"US";100;"US";"S"
2022;"EX";"FT";"Analytics Engineer";"USD";135000;"US";100;"US";"M"
2022;"EX";"FT";"Analytics Engineer";"USD";150000;"US";100;"US";"M"
2022;"EX";"FT";"Analytics Engineer";"USD";157000;"US";100;"US";"M"
2022;"EX";"FT";"Analytics Engineer";"USD";175000;"US";100;"US";"M"
2022;"EX";"FT";"Analytics Engineer";"USD";2e+05;"US";100;"US";"M"
2022;"EX";"FT";"Analytics Engineer";"USD";210000;"US";100;"US";"M"
2022;"EX";"FT";"Data Analyst";"USD";110000;"US";100;"US";"M"
2022;"EX";"FT";"Data Analyst";"USD";130000;"US";100;"US";"M"
2022;"EX";"FT";"Data Engineer";"USD";116100;"US";100;"US";"M"
2022;"EX";"FT";"Data Engineer";"USD";145000;"US";0;"US";"M"
2022;"EX";"FT";"Data Engineer";"USD";187200;"US";100;"US";"M"
2022;"EX";"FT";"Data Engineer";"USD";2e+05;"US";0;"US";"M"
2022;"EX";"FT";"Data Engineer";"USD";2e+05;"US";100;"US";"M"
2022;"EX";"FT";"Data Engineer";"USD";216000;"US";100;"US";"M"
2022;"EX";"FT";"Data Engineer";"USD";239000;"US";100;"US";"M"
2022;"EX";"FT";"Data Engineer";"USD";239000;"US";100;"US";"M"
2022;"EX";"FT";"Data Engineer";"USD";242000;"US";100;"US";"M"
2022;"EX";"FT";"Data Engineer";"USD";260000;"US";100;"US";"M"
2022;"EX";"FT";"Data Engineer";"USD";297500;"US";100;"US";"M"
2022;"EX";"FT";"Data Engineer";"USD";310000;"US";100;"US";"M"
2022;"EX";"FT";"Data Engineer";"USD";310000;"US";100;"US";"M"
2022;"EX";"FT";"Data Engineer";"USD";324000;"US";100;"US";"M"
2022;"EX";"FT";"Data Manager";"CAD";125976;"CA";50;"CA";"L"
2022;"EX";"FT";"Data Science Manager";"USD";106000;"UZ";0;"RU";"L"
2022;"EX";"FT";"Data Science Manager";"USD";175100;"US";0;"US";"M"
2022;"EX";"FT";"Data Science Manager";"USD";182160;"US";0;"US";"M"
2022;"EX";"FT";"Data Science Manager";"USD";222640;"US";0;"US";"M"
2022;"EX";"FT";"Data Science Manager";"USD";260500;"US";0;"US";"M"
2022;"EX";"FT";"Data Scientist";"USD";130000;"US";100;"US";"M"
2022;"EX";"FT";"Data Scientist";"USD";159000;"US";100;"US";"M"
2022;"EX";"FT";"Director of Data Science";"CAD";192037;"CA";50;"CA";"L"
2022;"EX";"FT";"Head of Data Science";"USD";167875;"US";100;"US";"M"
2022;"EX";"FT";"Head of Data Science";"USD";224000;"US";100;"US";"M"
2022;"EX";"FT";"Head of Data";"USD";160000;"US";0;"US";"M"
2022;"EX";"FT";"Head of Data";"USD";205000;"US";0;"US";"M"
2022;"EX";"FT";"Head of Machine Learning";"INR";76309;"IN";50;"IN";"L"
2022;"EX";"FT";"Lead Data Engineer";"CAD";115222;"CA";100;"CA";"S"
2022;"EX";"FT";"Machine Learning Scientist";"USD";180000;"US";100;"US";"S"
2022;"EX";"FT";"Machine Learning Scientist";"USD";2e+05;"US";100;"US";"S"
2022;"EX";"FT";"Research Scientist";"EUR";84053;"NL";0;"NL";"L"
2022;"MI";"CT";"Analytics Engineer";"USD";7500;"BO";50;"BO";"M"
2022;"MI";"CT";"NLP Engineer";"USD";60000;"IN";100;"US";"S"
2022;"MI";"FL";"Applied Machine Learning Scientist";"INR";30523;"IN";100;"IN";"S"
2022;"MI";"FL";"Data Scientist";"USD";1e+05;"CA";100;"US";"M"
2022;"MI";"FT";"AI Scientist";"USD";120000;"US";0;"US";"M"
2022;"MI";"FT";"AI Scientist";"USD";2e+05;"IN";100;"US";"L"
2022;"MI";"FT";"AI Scientist";"USD";2e+05;"US";100;"US";"M"
2022;"MI";"FT";"Analytics Engineer";"USD";1e+05;"US";100;"US";"M"
2022;"MI";"FT";"Analytics Engineer";"USD";108000;"US";100;"US";"M"
2022;"MI";"FT";"Analytics Engineer";"USD";122500;"US";100;"US";"M"
2022;"MI";"FT";"Analytics Engineer";"USD";2e+05;"US";0;"US";"M"
2022;"MI";"FT";"Analytics Engineer";"USD";48000;"BR";100;"BR";"M"
2022;"MI";"FT";"Analytics Engineer";"USD";54000;"US";0;"US";"M"
2022;"MI";"FT";"Analytics Engineer";"GBP";73880;"GB";0;"GB";"M"
2022;"MI";"FT";"Analytics Engineer";"USD";78000;"BR";100;"BR";"M"
2022;"MI";"FT";"Analytics Engineer";"GBP";104663;"GB";0;"GB";"M"
2022;"MI";"FT";"Analytics Engineer";"USD";85000;"US";100;"US";"M"
2022;"MI";"FT";"Applied Data Scientist";"USD";157000;"US";100;"US";"L"
2022;"MI";"FT";"Applied Machine Learning Scientist";"USD";173000;"US";50;"US";"M"
2022;"MI";"FT";"Applied Machine Learning Scientist";"USD";75000;"BO";100;"US";"L"
2022;"MI";"FT";"Applied Machine Learning Scientist";"USD";75000;"BO";100;"US";"M"
2022;"MI";"FT";"BI Analyst";"USD";48000;"BR";100;"BR";"M"
2022;"MI";"FT";"BI Analyst";"USD";78000;"BR";100;"BR";"M"
2022;"MI";"FT";"BI Data Analyst";"EUR";105066;"FR";50;"FR";"M"
2022;"MI";"FT";"BI Data Analyst";"EUR";50432;"DE";100;"DE";"S"
2022;"MI";"FT";"BI Data Analyst";"AUD";45050;"AU";50;"AU";"L"
2022;"MI";"FT";"BI Data Analyst";"AUD";53368;"AU";100;"AU";"M"
2022;"MI";"FT";"Business Data Analyst";"INR";17805;"IN";100;"IN";"M"
2022;"MI";"FT";"Business Data Analyst";"INR";18314;"IN";50;"IN";"L"
2022;"MI";"FT";"Business Data Analyst";"USD";150000;"US";100;"US";"L"
2022;"MI";"FT";"Business Data Analyst";"BRL";9289;"BR";100;"BR";"M"
2022;"MI";"FT";"Business Data Analyst";"CAD";69133;"CA";50;"CA";"L"
2022;"MI";"FT";"Computer Vision Engineer";"INR";15897;"IN";100;"IN";"M"
2022;"MI";"FT";"Computer Vision Engineer";"EUR";58837;"FR";100;"FR";"S"
2022;"MI";"FT";"Data Analyst";"USD";1e+05;"CA";0;"CA";"M"
2022;"MI";"FT";"Data Analyst";"USD";1e+05;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";1e+05;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";1e+05;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";1e+05;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";1e+05;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";1e+05;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";1e+05;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";1e+05;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";1e+05;"US";100;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";1e+05;"US";100;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";102640;"US";100;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";105000;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";106260;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";109000;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";109000;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";109000;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";112000;"US";100;"US";"M"
2022;"MI";"FT";"Data Analyst";"INR";14307;"IN";100;"IN";"L"
2022;"MI";"FT";"Data Analyst";"USD";113000;"US";0;"US";"L"
2022;"MI";"FT";"Data Analyst";"USD";115500;"US";100;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";124000;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";124000;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";126500;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";130000;"US";100;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";135000;"US";100;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";136000;"US";100;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";144100;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";150000;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";150000;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";150000;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";150000;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";150000;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";150000;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";150000;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";150000;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";150000;"US";100;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";160000;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";160000;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";160000;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";160000;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";165000;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";165000;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";167000;"US";100;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";20000;"GR";100;"GR";"S"
2022;"MI";"FT";"Data Analyst";"USD";206000;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";206000;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";216200;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"EUR";31520;"ES";100;"ES";"M"
2022;"MI";"FT";"Data Analyst";"EUR";31520;"GR";100;"GR";"M"
2022;"MI";"FT";"Data Analyst";"GBP";36940;"GB";100;"GB";"M"
2022;"MI";"FT";"Data Analyst";"GBP";43096;"GB";0;"GB";"M"
2022;"MI";"FT";"Data Analyst";"GBP";430967;"GB";0;"GB";"M"
2022;"MI";"FT";"Data Analyst";"EUR";42026;"ES";100;"ES";"M"
2022;"MI";"FT";"Data Analyst";"EUR";42026;"GR";100;"GR";"M"
2022;"MI";"FT";"Data Analyst";"GBP";49253;"GB";100;"GB";"M"
2022;"MI";"FT";"Data Analyst";"GBP";55410;"GB";0;"GB";"M"
2022;"MI";"FT";"Data Analyst";"INR";5723;"IN";100;"IN";"S"
2022;"MI";"FT";"Data Analyst";"GBP";61566;"GB";0;"GB";"M"
2022;"MI";"FT";"Data Analyst";"USD";50000;"US";100;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";52500;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";58000;"US";0;"US";"S"
2022;"MI";"FT";"Data Analyst";"USD";58000;"US";0;"US";"S"
2022;"MI";"FT";"Data Analyst";"USD";60000;"US";100;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";60000;"US";100;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";62000;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";65000;"CA";0;"CA";"M"
2022;"MI";"FT";"Data Analyst";"USD";65000;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";65000;"US";100;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";66100;"US";100;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";75000;"CA";0;"CA";"M"
2022;"MI";"FT";"Data Analyst";"USD";75000;"US";100;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";75000;"US";100;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";79000;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";80000;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"USD";80000;"US";100;"US";"L"
2022;"MI";"FT";"Data Analyst";"USD";85000;"CA";0;"CA";"M"
2022;"MI";"FT";"Data Analyst";"USD";85000;"US";0;"US";"M"
2022;"MI";"FT";"Data Analyst";"SGD";65257;"SG";50;"SG";"M"
2022;"MI";"FT";"Data Analyst";"USD";97500;"US";100;"US";"L"
2022;"MI";"FT";"Data Analytics Consultant";"USD";113000;"US";100;"US";"L"
2022;"MI";"FT";"Data Analytics Engineer";"USD";135000;"US";100;"US";"L"
2022;"MI";"FT";"Data Analytics Manager";"USD";140000;"US";0;"US";"M"
2022;"MI";"FT";"Data Analytics Manager";"USD";155000;"US";0;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";1e+05;"US";0;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";105000;"US";0;"US";"M"
2022;"MI";"FT";"Data Engineer";"EUR";110446;"LT";0;"LT";"M"
2022;"MI";"FT";"Data Engineer";"GBP";135446;"GB";0;"GB";"M"
2022;"MI";"FT";"Data Engineer";"USD";115000;"US";0;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";118000;"US";100;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";120000;"US";0;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";120000;"US";0;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";120000;"US";0;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";120000;"US";0;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";120000;"US";100;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";130000;"US";0;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";130000;"US";100;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";135000;"US";100;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";145000;"US";0;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";150000;"US";0;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";150000;"US";100;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";150000;"US";100;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";150000;"US";100;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";153000;"US";100;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";160000;"US";100;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";160000;"US";100;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";160000;"US";100;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";160000;"US";100;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";161000;"US";100;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";170000;"US";0;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";170000;"US";100;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";175000;"US";0;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";175000;"US";100;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";187000;"US";100;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";206699;"US";0;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";24000;"US";0;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";24000;"US";0;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";260000;"US";0;"US";"M"
2022;"MI";"FT";"Data Engineer";"INR";35610;"IN";50;"IN";"L"
2022;"MI";"FT";"Data Engineer";"GBP";49253;"GB";0;"GB";"M"
2022;"MI";"FT";"Data Engineer";"USD";42000;"BR";100;"BR";"M"
2022;"MI";"FT";"Data Engineer";"EUR";47280;"ES";100;"ES";"M"
2022;"MI";"FT";"Data Engineer";"EUR";47280;"GR";100;"GR";"M"
2022;"MI";"FT";"Data Engineer";"GBP";55410;"GB";100;"GB";"M"
2022;"MI";"FT";"Data Engineer";"GBP";61566;"GB";0;"GB";"M"
2022;"MI";"FT";"Data Engineer";"GBP";67723;"GB";100;"GB";"M"
2022;"MI";"FT";"Data Engineer";"GBP";67723;"GB";100;"GB";"M"
2022;"MI";"FT";"Data Engineer";"GBP";67723;"GB";100;"GB";"M"
2022;"MI";"FT";"Data Engineer";"EUR";63040;"ES";100;"ES";"M"
2022;"MI";"FT";"Data Engineer";"EUR";63040;"GR";100;"GR";"M"
2022;"MI";"FT";"Data Engineer";"GBP";73880;"GB";0;"GB";"M"
2022;"MI";"FT";"Data Engineer";"GBP";73880;"GB";0;"GB";"M"
2022;"MI";"FT";"Data Engineer";"GBP";73880;"GB";100;"GB";"M"
2022;"MI";"FT";"Data Engineer";"GBP";73880;"GB";100;"GB";"M"
2022;"MI";"FT";"Data Engineer";"GBP";73880;"GB";100;"GB";"M"
2022;"MI";"FT";"Data Engineer";"EUR";65141;"FR";100;"FR";"M"
2022;"MI";"FT";"Data Engineer";"EUR";65666;"DE";50;"DE";"S"
2022;"MI";"FT";"Data Engineer";"USD";63900;"US";0;"US";"M"
2022;"MI";"FT";"Data Engineer";"GBP";80036;"GB";100;"GB";"M"
2022;"MI";"FT";"Data Engineer";"GBP";80036;"GB";100;"GB";"M"
2022;"MI";"FT";"Data Engineer";"USD";65000;"US";0;"US";"M"
2022;"MI";"FT";"Data Engineer";"EUR";73546;"ES";100;"ES";"M"
2022;"MI";"FT";"Data Engineer";"EUR";73546;"ES";100;"ES";"M"
2022;"MI";"FT";"Data Engineer";"EUR";73546;"GR";100;"GR";"M"
2022;"MI";"FT";"Data Engineer";"EUR";73546;"GR";100;"GR";"M"
2022;"MI";"FT";"Data Engineer";"GBP";86193;"GB";100;"GB";"M"
2022;"MI";"FT";"Data Engineer";"GBP";86193;"GB";100;"GB";"M"
2022;"MI";"FT";"Data Engineer";"USD";70000;"US";0;"US";"M"
2022;"MI";"FT";"Data Engineer";"GBP";91118;"GB";0;"GB";"M"
2022;"MI";"FT";"Data Engineer";"GBP";92350;"GB";0;"GB";"M"
2022;"MI";"FT";"Data Engineer";"GBP";92350;"GB";0;"GB";"M"
2022;"MI";"FT";"Data Engineer";"GBP";92350;"GB";100;"GB";"M"
2022;"MI";"FT";"Data Engineer";"GBP";92350;"GB";100;"GB";"M"
2022;"MI";"FT";"Data Engineer";"GBP";92350;"GB";100;"GB";"M"
2022;"MI";"FT";"Data Engineer";"USD";75000;"US";100;"US";"M"
2022;"MI";"FT";"Data Engineer";"EUR";79178;"LT";0;"LT";"M"
2022;"MI";"FT";"Data Engineer";"USD";78000;"BR";100;"BR";"M"
2022;"MI";"FT";"Data Engineer";"EUR";84053;"ES";100;"ES";"M"
2022;"MI";"FT";"Data Engineer";"EUR";84053;"ES";100;"ES";"M"
2022;"MI";"FT";"Data Engineer";"EUR";84053;"GR";100;"GR";"M"
2022;"MI";"FT";"Data Engineer";"EUR";84053;"GR";100;"GR";"M"
2022;"MI";"FT";"Data Engineer";"GBP";98506;"GB";0;"GB";"M"
2022;"MI";"FT";"Data Engineer";"GBP";98506;"GB";100;"GB";"M"
2022;"MI";"FT";"Data Engineer";"GBP";98506;"GB";100;"GB";"M"
2022;"MI";"FT";"Data Engineer";"USD";80000;"US";0;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";80000;"US";100;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";82900;"US";0;"US";"M"
2022;"MI";"FT";"Data Engineer";"GBP";104663;"GB";0;"GB";"M"
2022;"MI";"FT";"Data Engineer";"GBP";110820;"GB";0;"GB";"M"
2022;"MI";"FT";"Data Engineer";"GBP";110820;"GB";0;"GB";"M"
2022;"MI";"FT";"Data Engineer";"USD";90000;"US";100;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";90000;"US";100;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";95000;"US";0;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";95000;"US";0;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";95000;"US";0;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";95000;"US";0;"US";"M"
2022;"MI";"FT";"Data Engineer";"USD";99100;"US";0;"US";"M"
2022;"MI";"FT";"Data Manager";"USD";134000;"US";0;"US";"M"
2022;"MI";"FT";"Data Manager";"USD";134000;"US";0;"US";"M"
2022;"MI";"FT";"Data Manager";"USD";98000;"US";0;"US";"M"
2022;"MI";"FT";"Data Manager";"USD";98000;"US";0;"US";"M"
2022;"MI";"FT";"Data Operations Engineer";"USD";1e+05;"US";100;"US";"M"
2022;"MI";"FT";"Data Operations Engineer";"USD";1e+05;"US";100;"US";"M"
